Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
7-Eleven Convenience Store #36680A,78722,05/20/2019,90,"3848 AIRPORT BLVD
AUSTIN, TX 78722
(30.290012, -97.707435)",11519680,Routine Inspection
Tokyo Electron #6273,78741,12/13/2018,98,"2400 GROVE BLVD
AUSTIN, TX 78741
(30.2217, -97.707698)",2800816,Routine Inspection
"Bread Basket, The",78702,02/14/2019,100,"1514 HOLLY ST
AUSTIN, TX 78702
(30.254985, -97.73049)",2803741,Routine Inspection
Josephine House,78703,01/28/2021,87,"1601 WATERSTON AVE
AUSTIN, TX 78703
(30.280804, -97.759023)",10879746,Routine Inspection
Hyatt Regency - S.W.B. Southwest Bistro,78704,04/08/2020,99,"208 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.258968, -97.747237)",10046850,Routine Inspection
Panda Express,78726,07/20/2021,100,"11521 N FM 620 RD
AUSTIN, TX 78726
(30.4545, -97.82678)",2802514,Follow-Up Inspection
Snap Kitchen,78703,04/09/2020,98,"1014 W 6TH ST
AUSTIN, TX 78703
(30.271777, -97.75458)",10431038,Routine Inspection
Moms 7,78617,06/30/2020,82,"13000 FM 812 RD
AUSTIN, TX 78617
(30.129462, -97.643339)",10780044,Routine Inspection
Jack in the Box #4850,78617,12/15/2020,98,"2517 E SH
AUSTIN, TX 78617",12021669,Routine Inspection
Mandola's Italian Market,78751,09/03/2019,96,"4700 W GUADALUPE ST
AUSTIN, TX 78751
(30.315985, -97.732356)",2802671,Routine Inspection
Star Seeds Cafe,78722,06/22/2021,85,"3101 N IH
AUSTIN, TX 78722",2801964,Routine Inspection
Kinda Tropical,78702,05/17/2021,77,"3501 E 7TH ST
AUSTIN, TX 78702
(30.25698, -97.70307)",11693814,Routine Inspection
Fabi & Rosi,78703,10/31/2018,94,"509 HEARN ST
AUSTIN, TX 78703
(30.279045, -97.772835)",10249506,Routine Inspection
Fujiyama,78759,06/10/2021,98,"4815 W BRAKER LN
AUSTIN, TX 78759
(30.40065, -97.747851)",2802337,Routine Inspection
LW - MOD Superfast Pizza LLC,78734,01/08/2019,83,"1900 S FM 620 RD
LAKEWAY, TX 78734",11491781,Routine Inspection
West Rural Community Center,78735,09/03/2019,96,"8656 W SH
AUSTIN, TX 78735",10000953,Routine Inspection
Brookside Farm,78653,05/08/2020,93,"2213 E HOWARD LN
AUSTIN, TX 78653",10584597,Routine Inspection
Courtyard Austin University,78751,09/10/2019,92,"5660 N IH
AUSTIN, TX 78751",11907453,Routine Inspection
Delta Gamma,78705,09/28/2020,96,"2419 RIO GRANDE ST
AUSTIN, TX 78705
(30.288959, -97.744552)",2800185,Routine Inspection
Eurasia Sushi Bar & Seafood,78736,08/22/2019,81,"7101 W SH
AUSTIN, TX 78736",11673927,Routine Inspection
Infamous Brewing Co.,78734,09/20/2018,100,"4602 WELETKA DR
AUSTIN, TX 78734
(30.406759, -97.925538)",10884063,Routine Inspection
BC-Hill Country Indoor,78738,06/01/2020,95,"13875 BEE CAVE PKWY
BEE CAVE, TX 78738
(30.31268, -97.960154)",12072474,Routine Inspection
The Liberty,78702,10/22/2020,87,"1618 1 2 E 6TH ST
AUSTIN, TX 78702
(30.262568, -97.725167)",10274853,Routine Inspection
Subway,78748,02/08/2019,98,"9300 S IH
AUSTIN, TX 78748",2802744,Routine Inspection
LW - Austin Gourmet Popcorn,78734,07/07/2020,98,"2127 LOHMANS CROSSING RD
LAKEWAY, TX 78734
(30.341725, -97.970094)",12185605,Routine Inspection
"Castilian, The",78705,02/14/2020,84,"2323 SAN ANTONIO ST
AUSTIN, TX 78705
(30.287311, -97.742693)",2802263,Routine Inspection
Pink Monkey Snack Bar 2,78757,06/16/2021,90,"910 W ANDERSON LN
AUSTIN, TX 78757
(30.348343, -97.714533)",11411475,Routine Inspection
Soup Peddler Mary,78704,09/30/2019,94,"501 W MARY ST
AUSTIN, TX 78704
(30.246465, -97.755892)",2802109,Routine Inspection
OOB - LW - Sonic,78734,05/13/2020,98,"2102 S FM 620 RD
LAKEWAY, TX 78734",2800793,Routine Inspection
Hampton Inn- Austin NW,78759,01/22/2020,87,"3908 W BRAKER LN
AUSTIN, TX 78759
(30.396746, -97.734557)",12044030,Routine Inspection
Chipotle Mexican Grill #1723,78704,09/04/2019,99,"2320 S LAMAR BLVD
AUSTIN, TX 78704
(30.247216, -97.775896)",10828111,Routine Inspection
Hilton Garden Inn Austin Airport,78741,10/25/2019,93,"7610 JOHN GLENN WAY
AUSTIN, TX 78741
(30.221985, -97.689335)",11712723,Routine Inspection
TSO Chinese Delivery,78722,06/26/2020,92,"3909 N IH
AUSTIN, TX 78722",11757980,Routine Inspection
Burpy Market,78744,02/09/2021,90,"6311 BURLESON RD
AUSTIN, TX 78744
(30.205361, -97.716222)",11569080,Routine Inspection
Nurturing Child Care Center,78721,10/08/2019,88,"1054 SPRINGDALE RD
AUSTIN, TX 78721
(30.272605, -97.691021)",11833620,Routine Inspection
Woody's Country Market,78748,08/28/2019,92,"100 W FM 1626 RD
AUSTIN, TX 78748
(30.144094, -97.80659)",11772004,Routine Inspection
Panda Express #1415,78757,11/17/2020,97,"7718 BURNET RD
AUSTIN, TX 78757
(30.35392, -97.732172)",10008532,Routine Inspection
Mi Paella Specialty Catering,78704,02/11/2019,100,"2129 GOODRICH AVE
AUSTIN, TX 78704
(30.248098, -97.773774)",11941148,Routine Inspection
Dessau Mini Mart,78754,01/09/2020,82,"12915 DESSAU RD
AUSTIN, TX 78754
(30.397717, -97.642135)",10557944,Routine Inspection
Los Jalisciences,78752,01/07/2020,92,"6903 AIRPORT BLVD
AUSTIN, TX 78752
(30.336257, -97.718097)",2803018,Routine Inspection
Doss Elementary School,78731,03/04/2021,100,"7005 NORTHLEDGE DR
AUSTIN, TX 78731
(30.356279, -97.763521)",12393234,Routine Inspection
Jason's Deli,78757,06/04/2021,94,"2438 W ANDERSON LN
AUSTIN, TX 78757
(30.356395, -97.731374)",12149603,Routine Inspection
Firehouse Subs #465,78729,08/26/2019,90,"7318 MC NEIL DR
AUSTIN, TX 78729
(30.435103, -97.767339)",10748366,Routine Inspection
Red River Cafe,78705,04/01/2019,87,"2912 MEDICAL ARTS ST
AUSTIN, TX 78705
(30.289601, -97.728251)",2800323,Routine Inspection
HEB Grocery #15,78753,02/27/2020,96,"9414 N LAMAR BLVD
AUSTIN, TX 78753
(30.364261, -97.696358)",2803532,Routine Inspection
Del Valle ISD Opportunity Center,78617,03/09/2020,95,"5301 ROSS RD
AUSTIN, TX 78617
(30.177931, -97.615839)",10323192,Routine Inspection
El Alma Cafe y Cantina,78704,06/09/2020,86,"1025 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.260282, -97.755598)",10319839,Routine Inspection
Seton Northwest Coffee Shop,78759,09/10/2019,96,"11113 RESEARCH BLVD
AUSTIN, TX 78759
(30.40482, -97.74501)",11399164,Routine Inspection
Steampunk Saloon,78701,10/22/2019,94,"700 W 6TH ST
AUSTIN, TX 78701
(30.270012, -97.749764)",11441813,Routine Inspection
Malibu Poke,78701,09/22/2020,94,"211 WALTER SEAHOLM DR
AUSTIN, TX 78701
(30.267011, -97.753121)",12077862,Routine Inspection
SV - Cost Plus World Market,78745,02/08/2021,100,"5601 BRODIE LN
SUNSET VALLEY, TX 78745
(30.227053, -97.821892)",10003517,Routine Inspection
Brooklyn Pie Co.,78748,11/02/2020,83,"9500 S IH
AUSTIN, TX 78748",10997742,Routine Inspection
LW - Hat Creek Burger Co.,78734,10/02/2019,95,"1602 N FM 620 RD
LAKEWAY, TX 78734",11727776,Routine Inspection
Bishop Cider Austin,78704,06/28/2021,93,"600 E RIVERSIDE DR
AUSTIN, TX 78704
(30.252033, -97.741449)",12392338,Routine Inspection
"Dagum Coffee & Tacos, LLC",78721,04/23/2021,93,"1023 SPRINGDALE RD
AUSTIN, TX 78721
(30.267919, -97.694035)",12393114,Routine Inspection
Mama Fu's Asian House,78751,05/31/2019,99,"4700 W GUADALUPE ST
AUSTIN, TX 78751
(30.315985, -97.732356)",11530057,Routine Inspection
1st Express,78745,11/19/2020,83,"4111 S 1ST ST
AUSTIN, TX 78745
(30.224644, -97.770656)",11941326,Routine Inspection
Oilcans,78701,01/28/2020,86,"211 W 4TH ST
AUSTIN, TX 78701
(30.266724, -97.745399)",12049518,Routine Inspection
Hay Elotes,78660,01/28/2021,84,"1200 W HOWARD LN
AUSTIN, TX 78660",11299017,Routine Inspection
"Corner Market, The",78758,03/15/2021,94,"11010 DOMAIN DR
AUSTIN, TX 78758
(30.396729, -97.726474)",12033812,Routine Inspection
Sam's Club #4720,78735,01/08/2021,100,"4970 W US 290 HWY
AUSTIN, TX 78735",2803766,Routine Inspection
DisFruta,78741,05/17/2019,97,"3504 BURLESON RD
AUSTIN, TX 78741
(30.216103, -97.734645)",11653849,Routine Inspection
Bamboo Bistro,78758,11/25/2019,81,"11101 BURNET RD
AUSTIN, TX 78758
(30.396129, -97.720128)",10439962,Routine Inspection
China Hill,78745,03/23/2021,76,"2800 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.208313, -97.818236)",10718791,Follow-Up Inspection
Tokyo Gardens Catering,78741,09/03/2020,100,"2508 E RIVERSIDE DR
AUSTIN, TX 78741
(30.234706, -97.723507)",12185895,Routine Inspection
Chuy's North Lamar,78753,03/20/2019,81,"10520 N LAMAR BLVD
AUSTIN, TX 78753
(30.375029, -97.690284)",10003981,Routine Inspection
Church's Chicken Store No. 2004,78744,07/19/2019,93,"5309 NUCKOLS CROSSING RD
AUSTIN, TX 78744
(30.192521, -97.739312)",11843307,Routine Inspection
Twin Creeks Cellar,78652,11/13/2020,100,"12521 TWIN CREEKS RD
AUSTIN, TX 78652
(30.128067, -97.822372)",11062319,Routine Inspection
